vid,date
h313-113.2013,2013-07-09
h312-113.2013,2013-07-09
h317-113.2013,2013-07-09
h323-113.2013,2013-07-09
h322-113.2013,2013-07-09
h318-113.2013,2013-07-09
h316-113.2013,2013-07-09
h315-113.2013,2013-07-09
h320-113.2013,2013-07-09
h310-113.2013,2013-07-09
h319-113.2013,2013-07-09
h341-113.2013,2013-07-10
h328-113.2013,2013-07-10
h344-113.2013,2013-07-10
h330-113.2013,2013-07-10
h337-113.2013,2013-07-10
h332-113.2013,2013-07-10
s171-113.2013,2013-07-10
h345-113.2013,2013-07-10
h338-113.2013,2013-07-10
h331-113.2013,2013-07-10
h333-113.2013,2013-07-10
h334-113.2013,2013-07-10
h342-113.2013,2013-07-10
h339-113.2013,2013-07-10
h336-113.2013,2013-07-10
h329-113.2013,2013-07-10
h340-113.2013,2013-07-10
h335-113.2013,2013-07-10
h343-113.2013,2013-07-10
h351-113.2013,2013-07-11
h347-113.2013,2013-07-11
h350-113.2013,2013-07-11
h348-113.2013,2013-07-11
h352-113.2013,2013-07-11
h349-113.2013,2013-07-11
h346-113.2013,2013-07-11
h353-113.2013,2013-07-11
s172-113.2013,2013-07-15
s174-113.2013,2013-07-16
s173-113.2013,2013-07-16
h355-113.2013,2013-07-16
h356-113.2013,2013-07-16
h354-113.2013,2013-07-16
h358-113.2013,2013-07-17
h359-113.2013,2013-07-17
s175-113.2013,2013-07-17
h357-113.2013,2013-07-17
h363-113.2013,2013-07-17
h360-113.2013,2013-07-17
s177-113.2013,2013-07-17
h362-113.2013,2013-07-17
s176-113.2013,2013-07-17
h361-113.2013,2013-07-17
h369-113.2013,2013-07-18
h366-113.2013,2013-07-18
s179-113.2013,2013-07-18
h367-113.2013,2013-07-18
h365-113.2013,2013-07-18
h364-113.2013,2013-07-18
h368-113.2013,2013-07-18
s180-113.2013,2013-07-18
s178-113.2013,2013-07-18
h372-113.2013,2013-07-19
h374-113.2013,2013-07-19
h373-113.2013,2013-07-19
h370-113.2013,2013-07-19
h371-113.2013,2013-07-19
h376-113.2013,2013-07-22
h375-113.2013,2013-07-22
h379-113.2013,2013-07-23
h398-113.2013,2013-07-23
h396-113.2013,2013-07-23
h383-113.2013,2013-07-23
h377-113.2013,2013-07-23
s182-113.2013,2013-07-23
h387-113.2013,2013-07-23
h393-113.2013,2013-07-23
h386-113.2013,2013-07-23
h391-113.2013,2013-07-23
h395-113.2013,2013-07-23
h382-113.2013,2013-07-23
h390-113.2013,2013-07-23
s181-113.2013,2013-07-23
h378-113.2013,2013-07-23
h389-113.2013,2013-07-23
h381-113.2013,2013-07-23
h388-113.2013,2013-07-23
h380-113.2013,2013-07-23
h384-113.2013,2013-07-23
h397-113.2013,2013-07-23
h392-113.2013,2013-07-23
h394-113.2013,2013-07-23
h385-113.2013,2013-07-23
h407-113.2013,2013-07-24
h413-113.2013,2013-07-24
s185-113.2013,2013-07-24
h402-113.2013,2013-07-24
h400-113.2013,2013-07-24
h403-113.2013,2013-07-24
h411-113.2013,2013-07-24
h414-113.2013,2013-07-24
h401-113.2013,2013-07-24
h412-113.2013,2013-07-24
h405-113.2013,2013-07-24
h408-113.2013,2013-07-24
s184-113.2013,2013-07-24
h399-113.2013,2013-07-24
s183-113.2013,2013-07-24
h409-113.2013,2013-07-24
h410-113.2013,2013-07-24
h406-113.2013,2013-07-24
h404-113.2013,2013-07-24
h415-113.2013,2013-07-25
s186-113.2013,2013-07-25
h417-113.2013,2013-07-25
s187-113.2013,2013-07-25
h418-113.2013,2013-07-25
h416-113.2013,2013-07-25
s188-113.2013,2013-07-29
h419-113.2013,2013-07-30
h420-113.2013,2013-07-30
h424-113.2013,2013-07-30
s190-113.2013,2013-07-30
h423-113.2013,2013-07-30
h421-113.2013,2013-07-30
s192-113.2013,2013-07-30
s189-113.2013,2013-07-30
s193-113.2013,2013-07-30
s194-113.2013,2013-07-30
h425-113.2013,2013-07-30
s191-113.2013,2013-07-30
h422-113.2013,2013-07-30
s195-113.2013,2013-07-31
h426-113.2013,2013-07-31
s197-113.2013,2013-07-31
h427-113.2013,2013-07-31
s196-113.2013,2013-07-31
s199-113.2013,2013-08-01
h434-113.2013,2013-08-01
h431-113.2013,2013-08-01
h430-113.2013,2013-08-01
s198-113.2013,2013-08-01
h429-113.2013,2013-08-01
h432-113.2013,2013-08-01
h436-113.2013,2013-08-01
s200-113.2013,2013-08-01
h428-113.2013,2013-08-01
h433-113.2013,2013-08-01
h435-113.2013,2013-08-01
h437-113.2013,2013-08-02
h446-113.2013,2013-08-02
h438-113.2013,2013-08-02
h440-113.2013,2013-08-02
h441-113.2013,2013-08-02
h445-113.2013,2013-08-02
h442-113.2013,2013-08-02
h444-113.2013,2013-08-02
h439-113.2013,2013-08-02
h447-113.2013,2013-08-02
h443-113.2013,2013-08-02
h449-113.2013,2013-09-09
h448-113.2013,2013-09-09
s201-113.2013,2013-09-09
h454-113.2013,2013-09-10
h452-113.2013,2013-09-10
h453-113.2013,2013-09-10
h455-113.2013,2013-09-10
h450-113.2013,2013-09-10
h451-113.2013,2013-09-10
h456-113.2013,2013-09-11
h457-113.2013,2013-09-11
h458-113.2013,2013-09-12
h459-113.2013,2013-09-12
h461-113.2013,2013-09-17
s202-113.2013,2013-09-17
h462-113.2013,2013-09-17
h460-113.2013,2013-09-17
h463-113.2013,2013-09-18
h464-113.2013,2013-09-18
h470-113.2013,2013-09-18
h469-113.2013,2013-09-18
h467-113.2013,2013-09-18
h471-113.2013,2013-09-18
h465-113.2013,2013-09-18
h466-113.2013,2013-09-18
h468-113.2013,2013-09-18
h474-113.2013,2013-09-19
h473-113.2013,2013-09-19
h476-113.2013,2013-09-19
h475-113.2013,2013-09-19
h472-113.2013,2013-09-19
s203-113.2013,2013-09-19
h478-113.2013,2013-09-20
h480-113.2013,2013-09-20
h482-113.2013,2013-09-20
h481-113.2013,2013-09-20
h479-113.2013,2013-09-20
h477-113.2013,2013-09-20
h483-113.2013,2013-09-20
s204-113.2013,2013-09-24
h485-113.2013,2013-09-25
s205-113.2013,2013-09-25
h484-113.2013,2013-09-25
h490-113.2013,2013-09-26
h488-113.2013,2013-09-26
h486-113.2013,2013-09-26
h489-113.2013,2013-09-26
h487-113.2013,2013-09-26
s206-113.2013,2013-09-27
h492-113.2013,2013-09-27
s209-113.2013,2013-09-27
h491-113.2013,2013-09-27
s207-113.2013,2013-09-27
s208-113.2013,2013-09-27
h496-113.2013,2013-09-28
h494-113.2013,2013-09-28
h495-113.2013,2013-09-28
h493-113.2013,2013-09-28
h500-113.2013,2013-09-29
h499-113.2013,2013-09-29
h497-113.2013,2013-09-29
h498-113.2013,2013-09-29
h504-113.2013,2013-09-30
s210-113.2013,2013-09-30
h503-113.2013,2013-09-30
h501-113.2013,2013-09-30
h502-113.2013,2013-09-30
s211-113.2013,2013-09-30
s212-113.2013,2013-10-01
h505-113.2013,2013-10-01
h506-113.2013,2013-10-01
h507-113.2013,2013-10-01
h508-113.2013,2013-10-01
h511-113.2013,2013-10-02
h510-113.2013,2013-10-02
h512-113.2013,2013-10-02
h513-113.2013,2013-10-02
h514-113.2013,2013-10-02
h509-113.2013,2013-10-02
h515-113.2013,2013-10-03
h518-113.2013,2013-10-03
h517-113.2013,2013-10-03
h516-113.2013,2013-10-03
h520-113.2013,2013-10-04
h523-113.2013,2013-10-04
h524-113.2013,2013-10-04
h521-113.2013,2013-10-04
h522-113.2013,2013-10-04
h519-113.2013,2013-10-04
h525-113.2013,2013-10-05
h526-113.2013,2013-10-05
s213-113.2013,2013-10-07
h527-113.2013,2013-10-07
h528-113.2013,2013-10-07
h533-113.2013,2013-10-08
h534-113.2013,2013-10-08
h532-113.2013,2013-10-08
h535-113.2013,2013-10-08
h530-113.2013,2013-10-08
h529-113.2013,2013-10-08
s214-113.2013,2013-10-08
h531-113.2013,2013-10-08
h537-113.2013,2013-10-09
s215-113.2013,2013-10-09
h536-113.2013,2013-10-09
h538-113.2013,2013-10-09
h539-113.2013,2013-10-10
h540-113.2013,2013-10-10
h541-113.2013,2013-10-11
h543-113.2013,2013-10-11
h542-113.2013,2013-10-11
h544-113.2013,2013-10-11
s216-113.2013,2013-10-12
h546-113.2013,2013-10-12
h545-113.2013,2013-10-12
h548-113.2013,2013-10-14
h547-113.2013,2013-10-14
s217-113.2013,2013-10-14
h549-113.2013,2013-10-14
s219-113.2013,2013-10-16
s218-113.2013,2013-10-16
h550-113.2013,2013-10-16
h551-113.2013,2013-10-22
h552-113.2013,2013-10-22
h553-113.2013,2013-10-22
h555-113.2013,2013-10-23
h559-113.2013,2013-10-23
h557-113.2013,2013-10-23
h560-113.2013,2013-10-23
h554-113.2013,2013-10-23
h558-113.2013,2013-10-23
h556-113.2013,2013-10-23
h561-113.2013,2013-10-28
h562-113.2013,2013-10-28
s221-113.2013,2013-10-29
h567-113.2013,2013-10-29
h565-113.2013,2013-10-29
h566-113.2013,2013-10-29
h563-113.2013,2013-10-29
h564-113.2013,2013-10-29
s220-113.2013,2013-10-29
s222-113.2013,2013-10-29
h570-113.2013,2013-10-30
s225-113.2013,2013-10-30
h569-113.2013,2013-10-30
h568-113.2013,2013-10-30
s224-113.2013,2013-10-30
s223-113.2013,2013-10-30
s226-113.2013,2013-10-31
s227-113.2013,2013-10-31
s228-113.2013,2013-11-04
s229-113.2013,2013-11-04
s231-113.2013,2013-11-07
s232-113.2013,2013-11-07
s230-113.2013,2013-11-07
s233-113.2013,2013-11-12
h572-113.2013,2013-11-12
s234-113.2013,2013-11-12
h571-113.2013,2013-11-12
h573-113.2013,2013-11-13
h575-113.2013,2013-11-13
h579-113.2013,2013-11-13
h578-113.2013,2013-11-13
h577-113.2013,2013-11-13
h576-113.2013,2013-11-13
h574-113.2013,2013-11-13
h581-113.2013,2013-11-14
h580-113.2013,2013-11-14
h582-113.2013,2013-11-14
h586-113.2013,2013-11-15
h585-113.2013,2013-11-15
h584-113.2013,2013-11-15
h583-113.2013,2013-11-15
h587-113.2013,2013-11-15
h589-113.2013,2013-11-18
s236-113.2013,2013-11-18
h588-113.2013,2013-11-18
s235-113.2013,2013-11-18
h591-113.2013,2013-11-19
s237-113.2013,2013-11-19
s238-113.2013,2013-11-19
h590-113.2013,2013-11-19
h597-113.2013,2013-11-20
h593-113.2013,2013-11-20
h594-113.2013,2013-11-20
h604-113.2013,2013-11-20
h598-113.2013,2013-11-20
h601-113.2013,2013-11-20
h595-113.2013,2013-11-20
h603-113.2013,2013-11-20
h600-113.2013,2013-11-20
h599-113.2013,2013-11-20
h592-113.2013,2013-11-20
h596-113.2013,2013-11-20
h602-113.2013,2013-11-20
s244-113.2013,2013-11-21
h609-113.2013,2013-11-21
h611-113.2013,2013-11-21
s242-113.2013,2013-11-21
s239-113.2013,2013-11-21
s246-113.2013,2013-11-21
h605-113.2013,2013-11-21
s241-113.2013,2013-11-21
h610-113.2013,2013-11-21
s243-113.2013,2013-11-21
h608-113.2013,2013-11-21
s240-113.2013,2013-11-21
h607-113.2013,2013-11-21
h606-113.2013,2013-11-21
s245-113.2013,2013-11-21
h613-113.2013,2013-12-02
h612-113.2013,2013-12-02
h614-113.2013,2013-12-02
h617-113.2013,2013-12-03
h616-113.2013,2013-12-03
h615-113.2013,2013-12-03
h620-113.2013,2013-12-04
h622-113.2013,2013-12-04
h618-113.2013,2013-12-04
h621-113.2013,2013-12-04
h619-113.2013,2013-12-04
h624-113.2013,2013-12-05
h629-113.2013,2013-12-05
h623-113.2013,2013-12-05
h626-113.2013,2013-12-05
h627-113.2013,2013-12-05
h625-113.2013,2013-12-05
h628-113.2013,2013-12-05
s248-113.2013,2013-12-10
s249-113.2013,2013-12-10
s255-113.2013,2013-12-10
s251-113.2013,2013-12-10
s247-113.2013,2013-12-10
s253-113.2013,2013-12-10
s254-113.2013,2013-12-10
h631-113.2013,2013-12-10
s250-113.2013,2013-12-10
s252-113.2013,2013-12-10
h630-113.2013,2013-12-10
h632-113.2013,2013-12-11
h635-113.2013,2013-12-11
h633-113.2013,2013-12-11
h634-113.2013,2013-12-11
h636-113.2013,2013-12-11
s263-113.2013,2013-12-12
s268-113.2013,2013-12-12
s262-113.2013,2013-12-12
s261-113.2013,2013-12-12
h640-113.2013,2013-12-12
s257-113.2013,2013-12-12
s267-113.2013,2013-12-12
s260-113.2013,2013-12-12
s266-113.2013,2013-12-12
s265-113.2013,2013-12-12
s256-113.2013,2013-12-12
h639-113.2013,2013-12-12
h641-113.2013,2013-12-12
s259-113.2013,2013-12-12
s258-113.2013,2013-12-12
s264-113.2013,2013-12-12
h637-113.2013,2013-12-12
s269-113.2013,2013-12-12
h638-113.2013,2013-12-12
s271-113.2013,2013-12-13
s273-113.2013,2013-12-13
s270-113.2013,2013-12-13
s272-113.2013,2013-12-13
s274-113.2013,2013-12-16
s277-113.2013,2013-12-16
s278-113.2013,2013-12-16
s275-113.2013,2013-12-16
s276-113.2013,2013-12-16
s280-113.2013,2013-12-17
s279-113.2013,2013-12-17
s281-113.2013,2013-12-18
s282-113.2013,2013-12-18
s284-113.2013,2013-12-19
s283-113.2013,2013-12-19
s285-113.2013,2013-12-19
s288-113.2013,2013-12-20
s287-113.2013,2013-12-20
s289-113.2013,2013-12-20
s291-113.2013,2013-12-20
s286-113.2013,2013-12-20
s290-113.2013,2013-12-20
s1-113.2014,2014-01-06
s2-113.2014,2014-01-07
h1-113.2014,2014-01-07
h2-113.2014,2014-01-08
h3-113.2014,2014-01-08
h4-113.2014,2014-01-08
h6-113.2014,2014-01-09
s3-113.2014,2014-01-09
s6-113.2014,2014-01-09
s4-113.2014,2014-01-09
s5-113.2014,2014-01-09
h8-113.2014,2014-01-09
h7-113.2014,2014-01-09
h5-113.2014,2014-01-09
h9-113.2014,2014-01-09
h10-113.2014,2014-01-09
h11-113.2014,2014-01-10
h12-113.2014,2014-01-13
s7-113.2014,2014-01-13
h13-113.2014,2014-01-13
h17-113.2014,2014-01-14
h15-113.2014,2014-01-14
h16-113.2014,2014-01-14
s10-113.2014,2014-01-14
h18-113.2014,2014-01-14
s9-113.2014,2014-01-14
s8-113.2014,2014-01-14
h14-113.2014,2014-01-14
h19-113.2014,2014-01-15
s11-113.2014,2014-01-15
h20-113.2014,2014-01-15
h21-113.2014,2014-01-15
s13-113.2014,2014-01-16
s12-113.2014,2014-01-16
h23-113.2014,2014-01-16
h22-113.2014,2014-01-16
h24-113.2014,2014-01-27
s14-113.2014,2014-01-27
h25-113.2014,2014-01-27
h30-113.2014,2014-01-28
h27-113.2014,2014-01-28
h26-113.2014,2014-01-28
h29-113.2014,2014-01-28
h28-113.2014,2014-01-28
h31-113.2014,2014-01-29
s15-113.2014,2014-01-29
s16-113.2014,2014-01-30
s19-113.2014,2014-01-30
s18-113.2014,2014-01-30
s17-113.2014,2014-01-30
s20-113.2014,2014-02-03
h32-113.2014,2014-02-03
h33-113.2014,2014-02-03
s22-113.2014,2014-02-04
h35-113.2014,2014-02-04
s21-113.2014,2014-02-04
h34-113.2014,2014-02-04
h43-113.2014,2014-02-05
h38-113.2014,2014-02-05
h46-113.2014,2014-02-05
h49-113.2014,2014-02-05
h50-113.2014,2014-02-05
h39-113.2014,2014-02-05
h40-113.2014,2014-02-05
h42-113.2014,2014-02-05
h47-113.2014,2014-02-05
h37-113.2014,2014-02-05
h45-113.2014,2014-02-05
h36-113.2014,2014-02-05
h44-113.2014,2014-02-05
h48-113.2014,2014-02-05
h41-113.2014,2014-02-05
h52-113.2014,2014-02-06
h53-113.2014,2014-02-06
h54-113.2014,2014-02-06
h51-113.2014,2014-02-06
s24-113.2014,2014-02-06
s25-113.2014,2014-02-06
s23-113.2014,2014-02-06
s26-113.2014,2014-02-10
h56-113.2014,2014-02-10
h55-113.2014,2014-02-10
h57-113.2014,2014-02-10
h62-113.2014,2014-02-11
h61-113.2014,2014-02-11
s28-113.2014,2014-02-11
s29-113.2014,2014-02-11
s27-113.2014,2014-02-11
h58-113.2014,2014-02-11
h60-113.2014,2014-02-11
h59-113.2014,2014-02-11
s35-113.2014,2014-02-12
s31-113.2014,2014-02-12
s33-113.2014,2014-02-12
s34-113.2014,2014-02-12
s30-113.2014,2014-02-12
s32-113.2014,2014-02-12
s38-113.2014,2014-02-24
s36-113.2014,2014-02-24
s37-113.2014,2014-02-24
s43-113.2014,2014-02-25
h63-113.2014,2014-02-25
h64-113.2014,2014-02-25
s40-113.2014,2014-02-25
s44-113.2014,2014-02-25
s42-113.2014,2014-02-25
s39-113.2014,2014-02-25
s41-113.2014,2014-02-25
h66-113.2014,2014-02-26
h67-113.2014,2014-02-26
h69-113.2014,2014-02-26
h68-113.2014,2014-02-26
h70-113.2014,2014-02-26
h65-113.2014,2014-02-26
h78-113.2014,2014-02-27
h84-113.2014,2014-02-27
h81-113.2014,2014-02-27
h71-113.2014,2014-02-27
h72-113.2014,2014-02-27
h76-113.2014,2014-02-27
h74-113.2014,2014-02-27
h80-113.2014,2014-02-27
s45-113.2014,2014-02-27
h82-113.2014,2014-02-27
h75-113.2014,2014-02-27
h85-113.2014,2014-02-27
s47-113.2014,2014-02-27
s46-113.2014,2014-02-27
h73-113.2014,2014-02-27
h77-113.2014,2014-02-27
h83-113.2014,2014-02-27
h79-113.2014,2014-02-27
h89-113.2014,2014-02-28
h88-113.2014,2014-02-28
h90-113.2014,2014-02-28
h87-113.2014,2014-02-28
h86-113.2014,2014-02-28
h91-113.2014,2014-03-04
h92-113.2014,2014-03-04
h95-113.2014,2014-03-05
s48-113.2014,2014-03-05
s49-113.2014,2014-03-05
s51-113.2014,2014-03-05
s52-113.2014,2014-03-05
h97-113.2014,2014-03-05
s54-113.2014,2014-03-05
s53-113.2014,2014-03-05
h96-113.2014,2014-03-05
h93-113.2014,2014-03-05
s57-113.2014,2014-03-05
h94-113.2014,2014-03-05
h98-113.2014,2014-03-05
s50-113.2014,2014-03-05
s56-113.2014,2014-03-05
s55-113.2014,2014-03-05
s59-113.2014,2014-03-06
h100-113.2014,2014-03-06
h105-113.2014,2014-03-06
h114-113.2014,2014-03-06
h101-113.2014,2014-03-06
h102-113.2014,2014-03-06
h113-113.2014,2014-03-06
s60-113.2014,2014-03-06
h112-113.2014,2014-03-06
h107-113.2014,2014-03-06
s58-113.2014,2014-03-06
h108-113.2014,2014-03-06
h109-113.2014,2014-03-06
h110-113.2014,2014-03-06
h106-113.2014,2014-03-06
h104-113.2014,2014-03-06
h103-113.2014,2014-03-06
h111-113.2014,2014-03-06
h99-113.2014,2014-03-06
s62-113.2014,2014-03-10
s61-113.2014,2014-03-10
s64-113.2014,2014-03-11
h116-113.2014,2014-03-11
h117-113.2014,2014-03-11
h115-113.2014,2014-03-11
s66-113.2014,2014-03-11
s63-113.2014,2014-03-11
s65-113.2014,2014-03-11
s67-113.2014,2014-03-12
s72-113.2014,2014-03-12
s73-113.2014,2014-03-12
s70-113.2014,2014-03-12
h118-113.2014,2014-03-12
h123-113.2014,2014-03-12
h122-113.2014,2014-03-12
s69-113.2014,2014-03-12
h121-113.2014,2014-03-12
s68-113.2014,2014-03-12
s74-113.2014,2014-03-12
h119-113.2014,2014-03-12
h120-113.2014,2014-03-12
s71-113.2014,2014-03-12
h124-113.2014,2014-03-12
h127-113.2014,2014-03-13
s75-113.2014,2014-03-13
h128-113.2014,2014-03-13
h126-113.2014,2014-03-13
h133-113.2014,2014-03-13
h129-113.2014,2014-03-13
h132-113.2014,2014-03-13
h131-113.2014,2014-03-13
s78-113.2014,2014-03-13
s76-113.2014,2014-03-13
h130-113.2014,2014-03-13
h125-113.2014,2014-03-13
s77-113.2014,2014-03-13
h135-113.2014,2014-03-14
h134-113.2014,2014-03-14
h137-113.2014,2014-03-24
s79-113.2014,2014-03-24
h136-113.2014,2014-03-24
h139-113.2014,2014-03-25
h140-113.2014,2014-03-25
h138-113.2014,2014-03-25
h141-113.2014,2014-03-25
s84-113.2014,2014-03-26
h142-113.2014,2014-03-26
s82-113.2014,2014-03-26
s85-113.2014,2014-03-26
h146-113.2014,2014-03-26
s80-113.2014,2014-03-26
h144-113.2014,2014-03-26
h145-113.2014,2014-03-26
h147-113.2014,2014-03-26
s81-113.2014,2014-03-26
s87-113.2014,2014-03-26
h143-113.2014,2014-03-26
s83-113.2014,2014-03-26
s86-113.2014,2014-03-26
s88-113.2014,2014-03-27
h148-113.2014,2014-03-27
s90-113.2014,2014-03-27
s89-113.2014,2014-03-27
s91-113.2014,2014-03-31
s92-113.2014,2014-03-31
s93-113.2014,2014-03-31
s94-113.2014,2014-04-01
s95-113.2014,2014-04-01
h151-113.2014,2014-04-01
h149-113.2014,2014-04-01
h150-113.2014,2014-04-01
s96-113.2014,2014-04-02
s98-113.2014,2014-04-02
s97-113.2014,2014-04-02
h152-113.2014,2014-04-02
h153-113.2014,2014-04-02
h154-113.2014,2014-04-02
s100-113.2014,2014-04-03
h156-113.2014,2014-04-03
s99-113.2014,2014-04-03
h155-113.2014,2014-04-03
h162-113.2014,2014-04-04
h163-113.2014,2014-04-04
h159-113.2014,2014-04-04
h158-113.2014,2014-04-04
h160-113.2014,2014-04-04
h164-113.2014,2014-04-04
h157-113.2014,2014-04-04
h161-113.2014,2014-04-04
s101-113.2014,2014-04-07
h166-113.2014,2014-04-07
h165-113.2014,2014-04-07
h169-113.2014,2014-04-08
h167-113.2014,2014-04-08
s102-113.2014,2014-04-08
h170-113.2014,2014-04-08
h168-113.2014,2014-04-08
s104-113.2014,2014-04-09
s103-113.2014,2014-04-09
h172-113.2014,2014-04-09
h174-113.2014,2014-04-09
s105-113.2014,2014-04-09
h171-113.2014,2014-04-09
h173-113.2014,2014-04-09
s107-113.2014,2014-04-10
h176-113.2014,2014-04-10
s106-113.2014,2014-04-10
h175-113.2014,2014-04-10
h177-113.2014,2014-04-10
s109-113.2014,2014-04-28
s110-113.2014,2014-04-28
s108-113.2014,2014-04-28
h179-113.2014,2014-04-28
h178-113.2014,2014-04-28
s113-113.2014,2014-04-29
h180-113.2014,2014-04-29
s114-113.2014,2014-04-29
s115-113.2014,2014-04-29
h181-113.2014,2014-04-29
s116-113.2014,2014-04-29
s111-113.2014,2014-04-29
h182-113.2014,2014-04-29
s112-113.2014,2014-04-29
h183-113.2014,2014-04-29
s119-113.2014,2014-04-30
h184-113.2014,2014-04-30
s122-113.2014,2014-04-30
s117-113.2014,2014-04-30
h187-113.2014,2014-04-30
h186-113.2014,2014-04-30
s121-113.2014,2014-04-30
s123-113.2014,2014-04-30
h185-113.2014,2014-04-30
s118-113.2014,2014-04-30
s120-113.2014,2014-04-30
h193-113.2014,2014-05-01
h188-113.2014,2014-05-01
h189-113.2014,2014-05-01
h190-113.2014,2014-05-01
s128-113.2014,2014-05-01
s126-113.2014,2014-05-01
s127-113.2014,2014-05-01
h192-113.2014,2014-05-01
s124-113.2014,2014-05-01
h191-113.2014,2014-05-01
s125-113.2014,2014-05-01
s129-113.2014,2014-05-01
s130-113.2014,2014-05-05
h195-113.2014,2014-05-06
h196-113.2014,2014-05-06
s131-113.2014,2014-05-06
h194-113.2014,2014-05-06
s132-113.2014,2014-05-07
h202-113.2014,2014-05-07
h198-113.2014,2014-05-07
h201-113.2014,2014-05-07
h199-113.2014,2014-05-07
h197-113.2014,2014-05-07
s133-113.2014,2014-05-07
h200-113.2014,2014-05-07
h204-113.2014,2014-05-07
h203-113.2014,2014-05-07
s134-113.2014,2014-05-08
h208-113.2014,2014-05-08
s137-113.2014,2014-05-08
s138-113.2014,2014-05-08
s140-113.2014,2014-05-08
h207-113.2014,2014-05-08
s136-113.2014,2014-05-08
s139-113.2014,2014-05-08
s135-113.2014,2014-05-08
h205-113.2014,2014-05-08
h206-113.2014,2014-05-08
h209-113.2014,2014-05-08
h211-113.2014,2014-05-09
h210-113.2014,2014-05-09
h217-113.2014,2014-05-09
h215-113.2014,2014-05-09
h216-113.2014,2014-05-09
h214-113.2014,2014-05-09
h212-113.2014,2014-05-09
h213-113.2014,2014-05-09
s142-113.2014,2014-05-12
s141-113.2014,2014-05-12
s143-113.2014,2014-05-13
s148-113.2014,2014-05-14
s147-113.2014,2014-05-14
s149-113.2014,2014-05-14
s146-113.2014,2014-05-14
s145-113.2014,2014-05-14
s144-113.2014,2014-05-14
s157-113.2014,2014-05-15
s155-113.2014,2014-05-15
s156-113.2014,2014-05-15
s154-113.2014,2014-05-15
s151-113.2014,2014-05-15
s150-113.2014,2014-05-15
s152-113.2014,2014-05-15
s153-113.2014,2014-05-15
h219-113.2014,2014-05-19
h218-113.2014,2014-05-19
s159-113.2014,2014-05-20
h222-113.2014,2014-05-20
h220-113.2014,2014-05-20
h221-113.2014,2014-05-20
s158-113.2014,2014-05-20
h227-113.2014,2014-05-21
h226-113.2014,2014-05-21
h229-113.2014,2014-05-21
h224-113.2014,2014-05-21
h225-113.2014,2014-05-21
s161-113.2014,2014-05-21
s160-113.2014,2014-05-21
h228-113.2014,2014-05-21
h223-113.2014,2014-05-21
h233-113.2014,2014-05-22
h232-113.2014,2014-05-22
h236-113.2014,2014-05-22
s162-113.2014,2014-05-22
h234-113.2014,2014-05-22
h238-113.2014,2014-05-22
s163-113.2014,2014-05-22
h231-113.2014,2014-05-22
h235-113.2014,2014-05-22
h237-113.2014,2014-05-22
h240-113.2014,2014-05-22
h230-113.2014,2014-05-22
h239-113.2014,2014-05-22
h241-113.2014,2014-05-28
h242-113.2014,2014-05-28
h243-113.2014,2014-05-29
h252-113.2014,2014-05-29
h246-113.2014,2014-05-29
h245-113.2014,2014-05-29
h247-113.2014,2014-05-29
h250-113.2014,2014-05-29
h253-113.2014,2014-05-29
h244-113.2014,2014-05-29
h249-113.2014,2014-05-29
h251-113.2014,2014-05-29
h248-113.2014,2014-05-29
h255-113.2014,2014-05-30
h261-113.2014,2014-05-30
h259-113.2014,2014-05-30
h267-113.2014,2014-05-30
h266-113.2014,2014-05-30
h265-113.2014,2014-05-30
h260-113.2014,2014-05-30
h254-113.2014,2014-05-30
h269-113.2014,2014-05-30
h270-113.2014,2014-05-30
h257-113.2014,2014-05-30
h262-113.2014,2014-05-30
h256-113.2014,2014-05-30
h271-113.2014,2014-05-30
h264-113.2014,2014-05-30
h268-113.2014,2014-05-30
h258-113.2014,2014-05-30
h263-113.2014,2014-05-30
s164-113.2014,2014-06-02
s169-113.2014,2014-06-03
s167-113.2014,2014-06-03
s170-113.2014,2014-06-03
s165-113.2014,2014-06-03
